name,initial_url,initial_domain,initial_base_domain,initial_top_level_domain,redirect,url,domain,base_domain,top_level_domain,live,filter,status_code,media_type,agency,bureau,branch,404_test,source_list,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,www_scan_status,page_hash,accessibility_violations,pageviews,visits,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,hyperlink_domains,tooling,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,feedback_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_url,robots_txt_status_code,robots_txt_media_type,robots_txt_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_url,sitemap_xml_status_code,sitemap_xml_media_type,sitemap_xml_filesize,sitemap_xml_count,sitemap_xml_lastmod,sitemap_xml_pdf_count,sitemap_xml_page_hash,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_url,www_status_code,www_title
pse-dtn0.pse.anl.gov,https://pse-dtn0.pse.anl.gov,pse-dtn0.pse.anl.gov,anl.gov,gov,False,https://pse-dtn0.pse.anl.gov/,pse-dtn0.pse.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""final_url_websites""]",2026-06-25T15:21:21.158Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,bb3b6c13444d80e1d28d3831826bada3,"{""page-titled"":1,""language"":1}",,,False,,,,,False,,False,,,,,,0.0,"["".anl.gov""]",,,False,0.0,84.0,,,,True,True,,,,,,,,,,,,,,False,False,https://pse-dtn0.pse.anl.gov/robots.txt,403.0,text/html,,,,False,https://pse-dtn0.pse.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
psyduck.gss.anl.gov,https://psyduck.gss.anl.gov,psyduck.gss.anl.gov,anl.gov,gov,False,https://psyduck.gss.anl.gov/,psyduck.gss.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,True,"[""pulse"",""final_url_websites""]",2026-06-25T15:09:20.845Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,62ee55af311a1bf196110b333dc5bcb8,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,"G-pnsjtnRek,G-47vfFR7o1g,G-TbIgAEIl,G-O8QGkd2459I2fd6,G-sg2Wj9CVGB8CbFq,G-g3ITCYnlBYD7WWB,G-UhfZMrV5U,G-SVOPiEOd,G-N5q6IiGansiO,G-5DqUT4Rwcu9b0,G-YD7i41S7v1cBUi6,G-CS7Y,G-8a154C27,G-FvpjR,G-omfiox8vTPOGhyi,G-uw9kDADTN8B,G-mzxxKv1,G-bTOCNIW4L38Qk,G-fICpXTutpiejuLm,G-R16zWn4t88b3tNI","[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114e452ef3aff05/1782400151764/bJ3b1U5ORSIWXY0"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2066755496:1782396118:j8XMWdvtALMsE7vWn1QNrB_pggIESnMTW1Wts-9cWVE/a114e452ef3aff05/EL9pHS4Nizc8xjWVLCtat8zBUfiDdHsrJi6ONY52I0g-1782400151-1.2.1.1-PD39awoesQ_VzdM476fvndXKikVYl9IN.m9ZFherGpan_WLjcE5NoJnBCW99oBQb"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114e452ef3aff05/1782400151762/4673ee32f1c27026044dd4d44112d69112b995b080c0c8ca17b25430bab00553/XR-JqzIC9ncAxHI"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0051051106770833,159.2900000065565,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://psyduck.gss.anl.gov/robots.txt,403.0,text/html,,,,False,https://psyduck.gss.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
publications.anl.gov,https://publications.anl.gov,publications.anl.gov,anl.gov,gov,False,https://publications.anl.gov/,publications.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,True,"[""pulse"",""final_url_websites"",""usagov_clicks""]",2026-06-25T15:25:57.069Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,215b45de614d78d9dea24c1dec2dafb3,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,"G-KNMxPtIkG9XvBbd,G-uGGLdRljtmK6P5,G-e7wUZv4fQwY8A9u,G-HLvpNFd2Ept3tEs,G-FDi180X7WRbS0Mq,G-pwyeC,G-gNhKKqU,G-52DK6h552d,G-VFeKKKLMeTGb6vw,G-q0VoVqe1g3ocTbT,G-EELx4rqJNMWbr,G-HckN5e8hKUbcgp5,G-w0FxeiG0AiObuHV,G-4gd1MjdbfL9WOvt,G-7h8PMrXRlwB53jq,G-HcgALRK6rleHHo,G-SVrBtHZ,G-EfHLDErsieFYHWS,G-JAtIhQ2F5btMziZ,G-KL1j20,G-M47ulutyUi","[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114fca9dbf953d9/1782401148698/rMQ3ZrpKK78VbL_"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2907974019:1782399624:pSye0F5nTBy0aUR5CBcXWqNM8dCo6nyVrjuPLGmlndk/a114fca9dbf953d9/A1mc3yzmcIYMiTB158SgwUw7gAEG_72VpC1XWGuvu6w-1782401148-1.2.1.1-I_ZqohZFNU3rC4lvQmTOyb4VTzXSxipEaOgdK8N8ylhFh6DW4HwLy9YGNdfoZipF"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114fca9dbf953d9/1782401148698/d00944473d624bebd45aaedb725aa03a296d133cb2a29a81404425ed29bf5774/axA9pludzXzBmMx"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0050978190104166,158.34999999403954,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://publications.anl.gov/robots.txt,403.0,text/html,,,,False,https://publications.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
public-search.anl.gov,https://public-search.anl.gov,public-search.anl.gov,anl.gov,gov,False,https://public-search.anl.gov/,public-search.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse"",""final_url_websites""]",2026-06-25T15:11:50.376Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,254275808066e08ddf621f21aa432b6e,"{""auto-updating"":1}",,,True,,,,,False,,False,,,"G-P4yBwAJoGp39gEK,G-LlbUYZs8YFE3UkU,G-GUoakzYUSYWnEtW,G-nOIkruQnhRI,G-BzR9Yo4he0MGY7B,G-jY5wZ4Olp4Bf5DF,G-gtKx4jFtlYBa1P9,G-iCY1r8,G-0zfmQwGJWSD,G-V7tQO6N8q4pIyXC,G-balukxo46CZVde,G-nRztN7V3SUAqtSG","[""brunhild.challenges.cloudflare.com"",""challenges.cloudflare.com""]","[""https://brunhild.challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/peek/a114e7fa2a845d68/7ODxQwUowCO9zC6N8h2zwAVqO_dk3uzn4Cwu9KcD104-1782400301-1.2.1.1-FIYXVuBz.vDeP3QOjJSQFN9lEX.x5n101bwlCleTLBtR4vwys3SqtjU5PIrBq38U"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114e7fa2a845d68/1782400301391/qqRs0CgOya07Bpq"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2066755496:1782396118:j8XMWdvtALMsE7vWn1QNrB_pggIESnMTW1Wts-9cWVE/a114e7fa2a845d68/7ODxQwUowCO9zC6N8h2zwAVqO_dk3uzn4Cwu9KcD104-1782400301-1.2.1.1-FIYXVuBz.vDeP3QOjJSQFN9lEX.x5n101bwlCleTLBtR4vwys3SqtjU5PIrBq38U"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114e7fa2a845d68/1782400301391/9efd006184191a0705fde26e4897dadebea02dc4c1e9a430745efe54ea51ad61/oubxm-MwwYVI_Si"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",2.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0052946940104166,173.92500001192093,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://public-search.anl.gov/robots.txt,403.0,text/html,,,,False,https://public-search.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
raas.anl.gov,https://raas.anl.gov,raas.anl.gov,anl.gov,gov,False,https://raas.anl.gov/,raas.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,True,"[""pulse"",""omb_idea"",""other"",""final_url_websites""]",2026-06-25T15:15:25.660Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,5258f4f9434a494db913f5b665775e1c,"{""auto-updating"":1}",,,True,,,,,False,,False,,,"G-VJ3ozn09uyQy3,G-FaCUdxN4YqgbsaB,G-ByDS,G-AjgspbrB6RCcjDO,G-VpxrUPDNuUOaKUq,G-8zkC4m,G-oRF4ba,G-yGsUM3noAAwaXTe,G-TpW0VW3MNCXs,G-LUuOWWCuRelmKQd,G-Fl14EwPunpv6u7E,G-KDldcVZPCR,G-ZoCwJqa3yDJQUhv,G-oQy57WfQVLsVneo,G-CDbztGLKLjEGtKk,G-fxkRGxTSJ0bEFvk,G-zSSBOdXNKbK,G-iCWVQBPbDW0a3M1","[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114ed29c8835d68/1782400513896/Kvod4NGeCGeJDPM"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2066755496:1782396118:j8XMWdvtALMsE7vWn1QNrB_pggIESnMTW1Wts-9cWVE/a114ed29c8835d68/UI1aB_x7zlCq6AMiYcBj3vhFwLNshiBf1GO064PTAO4-1782400513-1.2.1.1-SdkNXeQ2fXtPoXVIOIKLY1IyNUSVMVykNZJhKue_0q_38s4oMeEl5C7wmtrtbKQ_"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114ed29c8835d68/1782400513895/3c4c5f58309bf5f186b2ccb3d04adbb55bd89e07f28e7d04f3c20db77ff375f9/G8MaguHuERecRhs"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0037926106770833,180.3449999988079,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://raas.anl.gov/robots.txt,403.0,text/html,,,,False,https://raas.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
raas.gss.anl.gov,https://raas.gss.anl.gov,raas.gss.anl.gov,anl.gov,gov,False,https://raas.gss.anl.gov/,raas.gss.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,True,"[""pulse"",""omb_idea"",""other"",""final_url_websites""]",2026-06-25T15:24:15.718Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,53e9cae084ab08765629a076ee316ff5,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,"G-nWcsYSCelzcY1MY,G-dmRN,G-q8Vd,G-I2WKt1inpFTX5VU,G-YVGsgzgjCw3Qg,G-eTm2x,G-AnhP7W,G-AGd4XgT5keoCUpN,G-83CHsUceSl2mAN1,G-DfiZgBY6WDHtF,G-3jocsLIFmQrj1fF,G-VkbKbtN1pQ1zFE8,G-9fkUh,G-oZC5slqJdiSDTfh,G-SiXmNcD,G-MQ0iLsLrCWbAekq","[""brunhild.challenges.cloudflare.com"",""challenges.cloudflare.com""]","[""https://brunhild.challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/peek/a114fa244f1aff09/3fbfSHqx6gk2iuRIwhbxZkaN3A7YMjGsLGZW80kXwSA-1782401045-1.2.1.1-2dL8DNJuAityPC.hyX0Wgol00enzhC0kcsKVvS_EXbNqDiAaB4U8pEPCXcZQ_Dwa"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114fa244f1aff09/1782401045417/8N-174iR5cKXmHC"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2907974019:1782399624:pSye0F5nTBy0aUR5CBcXWqNM8dCo6nyVrjuPLGmlndk/a114fa244f1aff09/3fbfSHqx6gk2iuRIwhbxZkaN3A7YMjGsLGZW80kXwSA-1782401045-1.2.1.1-2dL8DNJuAityPC.hyX0Wgol00enzhC0kcsKVvS_EXbNqDiAaB4U8pEPCXcZQ_Dwa"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114fa244f1aff09/1782401045416/b0e4dcfbac63d8bdfcd49523e2ecbf8d6bd069e2f5919039929e47861ccae3f3/Zd2miGkeIrQ1oxo"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",2.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0044634440104166,137.00999999046326,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://raas.gss.anl.gov/robots.txt,403.0,text/html,,,,False,https://raas.gss.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
radtrax.gss.anl.gov,https://radtrax.gss.anl.gov,radtrax.gss.anl.gov,anl.gov,gov,False,https://radtrax.gss.anl.gov/,radtrax.gss.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse"",""omb_idea"",""final_url_websites""]",2026-06-25T15:28:19.210Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,74b8a1d6f8b9652d50fa873ab219d79c,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,"G-kvG5yfNkRGHTC,G-czKouBRrFLPGOd1,G-h75smJZAQjVJ2Fg,G-RgYbD0VQw9UVLXt,G-tzJXbhyD6v,G-Kbg3mdvSmTVJqpp,G-ycHNR4LB1eT6KHn,G-K7msv4BgGQ76pcp,G-cQ9A9pFjZvBhE84,G-ch0wskCAVWZ29e9,G-bAQRPWnVhymE,G-EfFqoMx8DvYpVAW,G-8ER5yN7pnvOCDge,G-FdEf,G-QQywGIBgnSu6YW,G-5T6Ju6LMfjbeZiT,G-x5jGpTrtmF7TiXH,G-WMZngm4BRAHBlkM,G-hyMZ5jewvfHTBpW","[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114ffa44988b642/1782401270699/Y2UbwUAz-CxeIu9"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2907974019:1782399624:pSye0F5nTBy0aUR5CBcXWqNM8dCo6nyVrjuPLGmlndk/a114ffa44988b642/YJy2_yq1u0X0bFq6iKp65sKlzgrqs.UPCt2VEQ6QgKs-1782401270-1.2.1.1-bBVitKLxHzjiYdDRh5ztyvYN3fBc7acDJBUgOEAt3gSLQIp8L4VS5L88Fpq27HDi"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114ffa44988b642/1782401270698/18638648eaa690388aeeefb5d01159fa591aba6802224657a4eb068346fa450a/LRVzBVGvhVOerHN"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0049665690104166,141.70499999821186,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://radtrax.gss.anl.gov/robots.txt,403.0,text/html,,,,False,https://radtrax.gss.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
rapd2.nec.aps.anl.gov,https://rapd2.nec.aps.anl.gov,rapd2.nec.aps.anl.gov,anl.gov,gov,False,https://rapd2.nec.aps.anl.gov/,rapd2.nec.aps.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,,2026-06-25T15:12:09.361Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,63f3ea86db5849c37e5f3f5e17a16b02,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,"G-eukXuRsZOzfCZLM,G-yJW4AtGCQuBWSfU,G-3x8ftVajFLhsn,G-1TEC5ug4NT1rUvs,G-RPsIlAjysyNfCrc,G-v5LoU3du4rAvTx3,G-XBfyMbMj2kN,G-4lDqCMTgQUi6ou,G-soYnZ11cWNhoIKN,G-r6jI5Wr0GQkqYRW,G-Pq5Rosh9k4TfJBn,G-NdiqqTuv7,G-KbU9UsYpBL91,G-mm5izlwuVgimjom,G-6IF2Q6ap7dtqou2,G-Fyoh52zmihn74N,G-XW8PlCjY,G-gpc2FWxPciGgZzz,G-Qm0DNPm,G-6SORP1hCZkhBGSw,G-VlmdSy3ulY4xb3y,G-ZRM6YPUCVOcD2ix,G-lfx9X3jszjLoJin,G-aJxxs75pI53vnta,G-3KwgRbbU3WKKGE9,G-hfiEJXC0cO,G-OzMG5vWjFCB,G-P4sCc2QyMZJZTjq,G-gvgUS4ZJQQcjSeP,G-lWxjtNqXqbBiQQM","[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114e86a3ae3fdb1/1782400319359/OwpJkbh_CfG7YMN"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2066755496:1782396118:j8XMWdvtALMsE7vWn1QNrB_pggIESnMTW1Wts-9cWVE/a114e86a3ae3fdb1/tLRR5tOcFMbaJ0i6AyKnk9VNcHt8duturqaz91Xy.1g-1782400319-1.2.1.1-xDdppyPW4uM3.VpPBhYF3K3muBjgDxiR138DTtq8elsibLkZVD3boDJACUgAQtMp"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114e86a3ae3fdb1/1782400319358/0d08456b19703b6c3f0aab3ecd98c05fff217777d4ff9f7a5a3677525ed0fdf4/6fL10YWsRbeyejo"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov"","".aps.anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0054259440104166,158.53500001132488,"[""privacy""]",,,,,Just a moment...,,,,,,,,,,,en-US,,False,False,https://rapd2.nec.aps.anl.gov/robots.txt,403.0,text/html,,,,False,https://rapd2.nec.aps.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
redirect.anl.gov,https://redirect.anl.gov,redirect.anl.gov,anl.gov,gov,False,https://redirect.anl.gov/,redirect.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse"",""final_url_websites""]",2026-06-25T15:24:09.308Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,5c68f29cbfd58eab5a9eef18f6015730,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,,"[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0,0.0,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://redirect.anl.gov/robots.txt,403.0,text/html,,,,False,https://redirect.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
remote.nec.aps.anl.gov,https://remote.nec.aps.anl.gov,remote.nec.aps.anl.gov,anl.gov,gov,False,https://remote.nec.aps.anl.gov/,remote.nec.aps.anl.gov,anl.gov,gov,True,True,200.0,text/html,Department of Energy,Argonne National Laboratory,Executive,True,,2026-06-25T15:09:25.344Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,c0113775ea1b2226be669fb225fbe4e3,"{""contrast"":5,""language"":1}",,,False,,,,"[""\""password\"""",""type=\""password\""""]",True,,False,,,,,,0.0,"["".anl.gov"",""remote.nec.aps.anl.gov""]","[""remote.nec.aps.anl.gov"",""necat.chem.cornell.edu"",""www3.aps.anl.gov""]","[""jquery"",""lodash"",""three.js""]",True,0.0,696.0,,,,True,True,NE-CAT Remote Access v6.2.3,Remote access client for X-ray data collection at NE-CAT,,,,,,,,,,,,False,False,https://remote.nec.aps.anl.gov/robots.txt,404.0,text/html,,,,False,https://remote.nec.aps.anl.gov/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
remotesupport.anl.gov,https://remotesupport.anl.gov,remotesupport.anl.gov,anl.gov,gov,False,https://remotesupport.anl.gov/,remotesupport.anl.gov,anl.gov,gov,True,False,200.0,text/html,Department of Energy,Argonne National Laboratory,Executive,True,"[""pulse"",""final_url_websites""]",2026-06-25T15:13:24.346Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,158a71495f3dd021bb030ec86804c161,"{""language"":1}",,,False,,,,,False,,False,,,,,,0.0,"["".anl.gov"",""remotesupport.anl.gov""]","[""remotesupport.anl.gov"",""www.beyondtrust.com""]",,True,0.0005541666666666,227.00499999523163,,,,True,True,Argonne Support Portal,,,,,,,,,,,,,False,True,https://remotesupport.anl.gov/robots.txt,200.0,text/plain,108.0,,,False,https://remotesupport.anl.gov/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
reports.alcf.anl.gov,https://reports.alcf.anl.gov,reports.alcf.anl.gov,anl.gov,gov,False,https://reports.alcf.anl.gov/,reports.alcf.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""pulse"",""final_url_websites""]",2026-06-25T15:26:02.165Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,5696c7ae590a3276a24031cda000e4da,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,G-beS3B1FaH97LCc0,"[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/cmg/1"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/d/a114fcc63ad3ff09/1782401153272/mIZNS4kEYeJessx"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/flow/ov1/2907974019:1782399624:pSye0F5nTBy0aUR5CBcXWqNM8dCo6nyVrjuPLGmlndk/a114fcc63ad3ff09/Pw8S0TjaaW9aYFgnlHsvtIptV6sGQ8PM_WMd0LB79VI-1782401152-1.2.1.1-iQ9FbKuAEf4Zx_hNDZ5ml0Uh9P9i4yJC3BAHfDaUGfjt5lkicz0xnYB1a0PjpCAu"",""https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/pat/a114fcc63ad3ff09/1782401153271/8dd527cf1bb36c0f7db74dd3d328d8a9e8b383cacaadfc434194057f91399ef3/_-gbJLb85A7iMiT"",""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.00498115234375,181.64000000059605,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://reports.alcf.anl.gov/robots.txt,403.0,text/html,,,,False,https://reports.alcf.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
rfid.dis.anl.gov,https://rfid.dis.anl.gov,rfid.dis.anl.gov,anl.gov,gov,False,https://rfid.dis.anl.gov/,rfid.dis.anl.gov,anl.gov,gov,False,False,403.0,text/html,Department of Energy,Argonne National Laboratory,Executive,False,"[""final_url_websites""]",2026-06-25T15:28:06.436Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,b95fd03b8bebb12c03949c67e9c27de7,"{""auto-updating"":1}",,,True,cloudflare.net,,,,False,,False,,,"G-EgLRaZ,G-rqgL13SGn9qfBjq","[""challenges.cloudflare.com""]","[""https://challenges.cloudflare.com/turnstile/v0/b/25e6c66701a0/api.js""]",1.0,"["".anl.gov""]","[""www.cloudflare.com""]","[""angularjs""]",True,0.0042446940104166,172.54999999701977,"[""privacy""]",,,True,True,Just a moment...,,,,,,,,,,,en-US,,False,False,https://rfid.dis.anl.gov/robots.txt,403.0,text/html,,,,False,https://rfid.dis.anl.gov/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
