name,initial_url,initial_domain,initial_base_domain,initial_top_level_domain,redirect,url,domain,base_domain,top_level_domain,live,filter,status_code,media_type,agency,bureau,branch,404_test,source_list,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,www_scan_status,page_hash,accessibility_violations,pageviews,visits,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,hyperlink_domains,tooling,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,feedback_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_url,robots_txt_status_code,robots_txt_media_type,robots_txt_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_url,sitemap_xml_status_code,sitemap_xml_media_type,sitemap_xml_filesize,sitemap_xml_count,sitemap_xml_lastmod,sitemap_xml_pdf_count,sitemap_xml_page_hash,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_url,www_status_code,www_title
ars.usda.gov,https://tucson.ars.ag.gov,tucson.ars.ag.gov,ag.gov,gov,True,https://www.ars.usda.gov/pacific-west-area/tucson-az/southwest-watershed-research-center/,www.ars.usda.gov,usda.gov,gov,True,False,200.0,text/html,Department of Agriculture,,Executive,True,"[""dap"",""pulse"",""dap2""]",2026-06-25T15:00:51.916Z,completed,completed,completed,completed,completed,completed,completed,completed,completed,f3046471e23536b392de802c8f60e132,"{""language"":1,""other"":2}",259.0,165.0,False,,,,,True,True,True,"{""agency"":""USDA"",""subagency"":""ARS""}",20250702 v8.7 - GA4,"G-ND298XG1VM,G-CSLL4ZEK4L,UA-27627304-6,UA-27627304-1","[""ajax.googleapis.com"",""cdn.gov.cfigroup.com"",""content.govdelivery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""maxcdn.bootstrapcdn.com"",""s7.addthis.com"",""ssl.google-analytics.com"",""www.googletagmanager.com""]","[""https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js"",""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/434bb8cf751124/webmon.js"",""https://content.govdelivery.com/attachments/fancy_images/USDAARS/2018/07/2034343/overlay-service_original.png"",""https://content.govdelivery.com/attachments/fancy_images/USDAARS/2018/07/2034353/overlay-close_original.png"",""https://content.govdelivery.com/overlay/js/6017.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/opensans/v44/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-muw.woff2"",""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css"",""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js"",""https://s7.addthis.com/js/300/addthis_widget.js#pubid=arsociowb"",""https://ssl.google-analytics.com/__utm.gif"",""https://ssl.google-analytics.com/ga.js"",""https://www.googletagmanager.com/gtag/js""]",10.0,"["".usda.gov"",""www.ars.usda.gov""]","[""www.ars.usda.gov"",""www.usda.gov"",""www.tucson.ars.ag.gov"",""doi.org"",""acsess.onlinelibrary.wiley.com"",""www.mdpi.com"",""www.sciencedirect.com"",""agupubs.onlinelibrary.wiley.com"",""essd.copernicus.org"",""onlinelibrary.wiley.com"",""www.fs.fed.us"",""watervision.swclimatehub.info"",""twitter.com"",""www.linkedin.com"",""www.youtube.com"",""www.facebook.com"",""tellus.ars.usda.gov"",""www.usa.gov"",""www.whitehouse.gov"",""ask.usda.gov""]","[""bootstrap"",""jquery"",""lodash""]",True,0.0237888125,916.0,"[""about"",""privacy"",""usa.gov"",""/es""]","[""accessibility"",""foia"",""privacy policy"",""usa.gov""]",,True,True,Southwest Watershed Research Center : USDA ARS,"Southwest Watershed Research Center (SWRC) scientists conduct research in collaboration with local landowners and ranchers, local government and organizations, university partners, other state, federal and international scientists and agencies.SWRC research ranges from understanding, describing and modeling hydrologic processes to applications of technology at the field level.Field research in support of these program areas historically has been conducted primarily at the two main SWRC instrumented research areas Walnut Gulch Experimental Watershed (WGEW) and the Santa Rita Experimental Range (SRER).Southwest Watershed Research Center (SWRC) scientists conduct research in collaboration with local landowners and ranchers, local government and organizations, university partners, other state, federal and international scientists and agencies.SWRC research ranges from understanding, describing and modeling hydrologic processes to applications of technology at the field level.Field research in support of these program areas historically has been conducted primarily at the two main SWRC instrumented research areas Walnut Gulch Experimental Watershed (WGEW) and the Santa Rita Experimental Range (SRER).The major emphasis areas at SWRC are Hydrology and Erosion and Sedimentation","tucson, swrc, research, hydrology, erosion, rangelands, walnut gulch, WGEW, SWRC, southwest",,,,,,,,,,,True,False,https://tucson.ars.ag.gov/robots.txt,404.0,text/html,,,,False,https://tucson.ars.ag.gov/sitemap.xml,404.0,text/html,,,,,,20.0,0.0,0.0,1.0,"[""usa-accordion"",""usa-accordion-button"",""usa-accordion-content"",""usa-banner"",""usa-banner-button"",""usa-banner-button-text"",""usa-banner-content"",""usa-banner-guidance-gov"",""usa-banner-guidance-ssl"",""usa-banner-header"",""usa-banner-icon"",""usa-banner-inner"",""usa-color-gray-dark"",""usa-color-gray-lighter"",""usa-color-primary"",""usa-color-primary-darkest"",""usa-color-text-white"",""usa-color-white"",""usa-content"",""usa-footer"",""usa-footer-big"",""usa-footer-nav"",""usa-footer-primary-content"",""usa-grid"",""usa-grid-full"",""usa-header"",""usa-header-basic"",""usa-layout-docs"",""usa-logo"",""usa-logo-text"",""usa-media_block-body"",""usa-media_block-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-close"",""usa-nav-container"",""usa-nav-link"",""usa-nav-primary"",""usa-nav-secondary"",""usa-nav-secondary-links"",""usa-nav-submenu"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-search-small"",""usa-section"",""usa-sign_up-header"",""usa-skipnav"",""usa-sr-only"",""usa-unstyled-list"",""usa-width-one-fourth"",""usa-width-one-half"",""usa-width-one-third""]",True,40.0,3.0,20.0,,0.0,84.0,https://www.ars.usda.gov/pacific-west-area/tucson-az/southwest-watershed-research-center,200.0,Southwest Watershed Research Center : USDA ARS
digital.ahrq.gov,https://cdsic.ahrq.gov,cdsic.ahrq.gov,ahrq.gov,gov,True,https://digital.ahrq.gov/ahrq-funded-projects/clinical-decision-support-innovation-collaborative-cdsic,digital.ahrq.gov,ahrq.gov,gov,True,False,200.0,text/html,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,False,"[""dap"",""omb_idea"",""other""]",2026-06-25T14:59:18.093Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,bf8f5ac1c9bb511daace78c021ff9ea8,"{""aria"":1}",41.0,41.0,True,cloudfront.net,Drupal,,,True,,True,"{""agency"":""HHS"",""subagency"":""AHRQ""}",20250702 v8.7 - GA4,"G-1NPT56LE7J,G-CSLL4ZEK4L,UA-63800229-1,UA-76714758-1","[""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""gateway.foresee.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/css/bootstrap.min.css"",""https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.bundle.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/publicsans/v21/ijwRs572Xtc6ZYQws9YVwnNGfJ4.woff2"",""https://gateway.foresee.com/sites/ahrq/production/gateway.min.js"",""https://www.google-analytics.com/analytics.js"",""https://www.googletagmanager.com/gtag/js""]",7.0,"["".ahrq.gov""]","[""digital.ahrq.gov"",""www.hhs.gov"",""www.ahrq.gov"",""search.ahrq.gov"",""info.ahrq.gov"",""subscriptions.ahrq.gov"",""www.ncbi.nlm.nih.gov"",""pubmed.ncbi.nlm.nih.gov"",""www.facebook.com"",""twitter.com"",""www.youtube.com"",""www.linkedin.com"",""oig.hhs.gov"",""www.whitehouse.gov"",""www.usa.gov""]","[""bootstrap"",""jquery"",""mui""]",True,0.0002165624999999,296.0,"[""about"",""foia"",""privacy"",""usa.gov"",""espanol""]","[""accessibility"",""foia"",""inspector general"",""privacy policy"",""usa.gov"",""español""]",,True,True,Clinical Decision Support Innovation Collaborative (CDSiC) | Digital Healthcare Research,"The Clinical Decision Support Innovation Collaborative (CDSiC) created a learning community of patients, providers, policymakers, researchers, and developers to produce resources that advance patient-centered CDS, promote its adoption, practice, and measurement, and use standards to enable its implementation at scale.",,,,,,,,,https://digital.ahrq.gov/ahrq-funded-projects/clinical-decision-support-innovation-collaborative-cdsic,en,,False,False,https://digital.ahrq.gov/ahrq-funded-projects/clinical-decision-support-innovation-collaborative-cdsic,200.0,text/html,,,,False,https://digital.ahrq.gov/ahrq-funded-projects/clinical-decision-support-innovation-collaborative-cdsic,200.0,text/html,,,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-accordion-text-color"",""usa-banner"",""usa-banner-bg"",""usa-button"",""usa-input""]",False,15.0,0.0,0.0,,0.0,75.0,,,
federation.eams.army.mil,https://ikn.army.mil,ikn.army.mil,army.mil,mil,True,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9083&r=f&u=https%3A%2F%2Fikn.army.mil%2F&x=true,federation.eams.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,"[""usagov_clicks_mil""]",2026-06-25T15:31:11.784Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,completed,cf67ed1d5e37ada284a443ffb899fca4,,,,True,,,,"[""Create Account""]",False,,False,,,,,,0.0,"["".army.mil"",""federation.eams.army.mil""]","[""icamportal.us.army.mil"",""www.aesmp.army.mil""]","[""jquery""]",True,0.0,700.0,,,,,,EAMS-A Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9083&r=f&u=https%3A%2F%2Fikn.army.mil%2Frobots.txt&x=true,200.0,text/html,,,,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9083&r=f&u=https%3A%2F%2Fikn.army.mil%2Fsitemap.xml&x=true,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.ikn.army.mil,200.0,IKN - Intelligence Knowledge Network
federation.eams.army.mil,https://autonoa.army.mil,autonoa.army.mil,army.mil,mil,True,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9360&r=f&u=https%3A%2F%2Fautonoa.army.mil%2F&x=true,federation.eams.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,"[""omb_idea"",""other"",""dod_public"",""dod_2025""]",2026-06-25T15:44:21.612Z,completed,timeout,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,b82cbf066e869c2b42d5b6f8414dd124,,,,True,,,,"[""Create Account""]",False,,False,,,,,,0.0,"["".army.mil"",""federation.eams.army.mil""]","[""icamportal.us.army.mil"",""www.aesmp.army.mil""]","[""jquery""]",True,0.25216796875,1116.0,,,,,,EAMS-A Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9360&r=f&u=https%3A%2F%2Fautonoa.army.mil%2Frobots.txt&x=true,200.0,text/html,,,,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9360&r=f&u=https%3A%2F%2Fautonoa.army.mil%2Fsitemap.xml&x=true,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
federation.eams.army.mil,https://arngg1.ngb.army.mil,arngg1.ngb.army.mil,army.mil,mil,True,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9327&r=f&u=https%3A%2F%2Farngg1.ngb.army.mil%2F&x=true,federation.eams.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,,2026-06-25T15:43:49.367Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,2b77dd2ce42d24e20ff3065ad33a9192,,,,True,,,,"[""Create Account""]",False,,False,,,,,,0.0,"[""federation.eams.army.mil""]","[""icamportal.us.army.mil"",""www.aesmp.army.mil""]","[""jquery""]",True,0.0,680.0,,,,,,EAMS-A Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9327&r=f&u=https%3A%2F%2Farngg1.ngb.army.mil%2Frobots.txt&x=true,200.0,text/html,,,,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9327&r=f&u=https%3A%2F%2Farngg1.ngb.army.mil%2Fsitemap.xml&x=true,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
keycloak.svcs.arm.gov,https://i.arm.gov,i.arm.gov,arm.gov,gov,True,https://keycloak.svcs.arm.gov/auth/realms/Kubernetes/protocol/openid-connect/auth?client_id=pubweb&redirect_uri=https%3A%2F%2Fi.arm.gov%2Fcallback&scope=openid&response_type=code&state=yNXvjoToupkgq1pH31fV9ZxMgHwJsTNPKKlslxMK,keycloak.svcs.arm.gov,arm.gov,gov,True,False,200.0,text/html,Department of Energy,Battelle Pacific Northwest National Laboratory,Executive,False,"[""pulse""]",2026-06-25T15:42:17.125Z,completed,completed,completed,completed,completed,completed,completed,completed,dns_resolution_error,52238386157dad1f9fa063566318bb39,"{""contrast"":2,""language"":1}",,,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""adc.arm.gov""]","[""https://adc.arm.gov/discovery/img/ARM_Logo.48ab05fe.png""]",1.0,"[""keycloak.svcs.arm.gov""]","[""keycloak.svcs.arm.gov"",""adc.arm.gov""]",,True,0.0,608.0,,,,True,True,Sign in using your ARM account,,,,,,,,,,,,,False,True,https://i.arm.gov/robots.txt,200.0,text/plain,24.0,,,False,https://keycloak.svcs.arm.gov/auth/realms/Kubernetes/protocol/openid-connect/auth?client_id=pubweb&redirect_uri=https%3A%2F%2Fi.arm.gov%2Fcallback&scope=openid&response_type=code&state=UCOHAd91LjVSW7jiZZ9NoIo502bmAL4eeFeLiIrb,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
federation.eams.army.mil,https://learn.atis.army.mil,learn.atis.army.mil,army.mil,mil,True,https://federation.eams.army.mil/pool/sso/authenticate/l/15?client_id=atis.okta.mil&nonce=sNdNkFkZgCLUGQNtUwoJTEFy89FtxEUL&redirect_uri=https%3A%2F%2Fatis.okta.mil%2Foauth2%2Fv1%2Fauthorize%2Fcallback&response_type=code&scope=openid&state=SVJjWFpmMHBjUEZzditpSlFvQmZxMkxuek9CRUF3UHpKR1pWWEFYdzUvZ1FnUC95c1pBZUQ0cWh3UERNRHNQYg&u=https%3A%2F%2Fatis.okta.mil,federation.eams.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,,2026-06-25T15:31:23.353Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,8d401068a0c56d7d57e6bae51deafe12,,,,True,akamaitechnologies.com,,,"[""Create Account""]",False,,False,,,,,,0.0,"["".army.mil"",""federation.eams.army.mil""]","[""icamportal.us.army.mil"",""www.aesmp.army.mil""]","[""jquery""]",True,0.25216796875,1464.0,,,,,,EAMS-A Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?client_id=atis.okta.mil&nonce=ZukRyXunJyQ7OdZ9DIZ2wffvygSRJumR&redirect_uri=https%3A%2F%2Fatis.okta.mil%2Foauth2%2Fv1%2Fauthorize%2Fcallback&response_type=code&scope=openid&state=VU5obVIra3ZrcTE1bGpDM25CQ05NcWlwUnFaZTJ5a0dTT0ZWLzN6ejdvdjhMRHpYNmRnRFFnMm9HR2JzRzJieg&u=https%3A%2F%2Fatis.okta.mil,200.0,text/html,,,,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?client_id=atis.okta.mil&nonce=94BC7KVMeGIFQZuHsdf6gvGE-lWFB-uR&redirect_uri=https%3A%2F%2Fatis.okta.mil%2Foauth2%2Fv1%2Fauthorize%2Fcallback&response_type=code&scope=openid&state=dk5Xbml2SnBLSXRySkRqRithbXN5S2xRVzNzcitaZS83dGo1ZXlBSXZmbGlTeDZKR3RIRUdCNHAzQlJwWHh0WA&u=https%3A%2F%2Fatis.okta.mil,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
keycloak.svcs.arm.gov,https://iop.archive.arm.gov,iop.archive.arm.gov,arm.gov,gov,True,https://keycloak.svcs.arm.gov/auth/realms/Kubernetes/protocol/openid-connect/auth?client_id=datatools-oauth2&redirect_uri=https%3A%2F%2Fiop.arm.gov%2F&state=18451bd0-9b2f-4469-8e9c-0e68d566f02f&response_mode=fragment&response_type=code&scope=openid&nonce=791f1684-6f9d-4bdc-95ee-8c7e06a24886&code_challenge=EMYTyuyccFpPQwtcXp5LlNj55d06VM-Av8h23nu3JDY&code_challenge_method=S256,keycloak.svcs.arm.gov,arm.gov,gov,True,False,200.0,text/html,Department of Energy,Battelle Pacific Northwest National Laboratory,Executive,True,"[""pulse""]",2026-06-25T15:40:42.669Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,dns_resolution_error,bcbd61d0e00fe5e168215fc63a2c52b0,,,,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""adc.arm.gov"",""fonts.googleapis.com"",""iop.arm.gov"",""static.hotjar.com"",""www.arm.gov""]","[""https://adc.arm.gov/discovery/img/ARM_Logo.48ab05fe.png"",""https://fonts.googleapis.com/css2"",""https://iop.arm.gov/assets/index-Bv82nlMc.css"",""https://iop.arm.gov/assets/index-CkcdLPN2.js"",""https://static.hotjar.com/c/hotjar-959404.js"",""https://www.arm.gov/favicon.ico""]",5.0,"["".arm.gov"",""keycloak.svcs.arm.gov""]","[""keycloak.svcs.arm.gov"",""adc.arm.gov""]",,True,0.0,632.0,,,,True,True,Sign in using your ARM account,,,,,,,,,,,,,False,True,https://iop.archive.arm.gov/robots.txt,200.0,text/plain,34.0,,,False,https://iop.archive.arm.gov/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
keycloak.svcs.arm.gov,https://lasso-ena.arm.gov,lasso-ena.arm.gov,arm.gov,gov,True,https://keycloak.svcs.arm.gov/auth/realms/Kubernetes/protocol/openid-connect/auth?client_id=datatools-oauth2&redirect_uri=https%3A%2F%2Flasso-ena.arm.gov%2F&state=7c9ae4ee-8d84-4199-bed0-92d8e3bc720a&response_mode=fragment&response_type=code&scope=openid&nonce=d4afb2b9-b72a-444c-aa77-ed2bb4e806d8&code_challenge=GU1kKP4iVaR0MnHroZHWNNOeSgDZS1ZqXf4rNUH3eTg&code_challenge_method=S256,keycloak.svcs.arm.gov,arm.gov,gov,True,False,200.0,text/html,Department of Energy,Battelle Pacific Northwest National Laboratory,Executive,False,,2026-06-25T15:39:23.355Z,completed,execution_context_destroyed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,bdd2ddcf9c9ccd5cf33052bcd2905257,,,,False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""adc.arm.gov"",""fonts.googleapis.com"",""lasso-ena.arm.gov"",""static.hotjar.com"",""www.arm.gov""]","[""https://adc.arm.gov/discovery/img/ARM_Logo.48ab05fe.png"",""https://fonts.googleapis.com/css2"",""https://lasso-ena.arm.gov/assets/index-4QUfXDvW.css"",""https://lasso-ena.arm.gov/assets/index-BwBRJ_gx.js"",""https://static.hotjar.com/c/hotjar-959404.js"",""https://www.arm.gov/favicon.ico""]",5.0,"[""keycloak.svcs.arm.gov""]","[""keycloak.svcs.arm.gov"",""adc.arm.gov""]",,True,0.0,532.0,,,,,,Sign in using your ARM account,,,,,,,,,,,,,False,False,https://keycloak.svcs.arm.gov/auth/realms/Kubernetes/protocol/openid-connect/auth?client_id=datatools-oauth2&redirect_uri=https%3A%2F%2Flasso-ena.arm.gov%2Frobots.txt&state=26a57d76-d549-4713-a145-ace2cb4568a9&response_mode=fragment&response_type=code&scope=openid&nonce=a23fafde-4e69-4d9c-a6f6-21b102077423&code_challenge=mhd9oBP7cMM9IniCm8PnpFrWKuhANGr0lhN8eCiAkqM&code_challenge_method=S256,200.0,text/html,,,,False,https://keycloak.svcs.arm.gov/auth/realms/Kubernetes/protocol/openid-connect/auth?client_id=datatools-oauth2&redirect_uri=https%3A%2F%2Flasso-ena.arm.gov%2Fsitemap.xml&state=4b96865c-9154-4815-abab-602e23585f83&response_mode=fragment&response_type=code&scope=openid&nonce=1da09f03-c33e-4a33-a747-c3322170ddaf&code_challenge=mPU-vYTyHbv8VooZ2qoMgHf2K_VaUSGHr9w_SNYDZ_k&code_challenge_method=S256,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
federation.prod.cce.af.mil,https://slam.cce.af.mil,slam.cce.af.mil,af.mil,mil,True,https://federation.prod.cce.af.mil/pool/sso/authenticate/msg/19?RelayState=CbhxboNdE26DAA9hrIUebL-b&SAMLRequest=fJE%2Fb8IwEMV3JL6D5Z3YCZCClSBFZUGiC2k7dDPORVhy7NTnVP34ddJ%2FdKDSTe%2F8u3v3XKDsTNaLaggXe4LXATCQ985YFJ%2Bdkg7eCidRo7CyAxRBibp6OIos4aL3LjjlDL1m%2FkckIvignaXksC%2BpbtRqm28VX2bqvFkB8I2SK0g3d9vl%2Bpy3y5SSZ%2FAYgZJGPlKIAxwsBmlDlHiWL3i%2ByNaP6VrwsV4o2ccztJXjmpJeQuhRMNZCA37Skui7SZSCRLZJpw3rnTMM0bHxACZjGGCDVjIAJdW34XtncejA1%2BDftIKn0%2FF3NhrZXQ%2BsxyBYpZDu5jNCiikYMVn3uxtQMW3%2FeTWffQl%2Ff2f3AQAA%2F%2F8DAA%3D%3D&u=https%3A%2F%2Fslam.cce.af.mil,federation.prod.cce.af.mil,af.mil,mil,True,False,200.0,text/html,Department of Defense,Air Force,Executive,False,,2026-06-25T15:05:13.845Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,846fa3051ee27e5a1cdff0f864dd5eb4,"{""images"":1,""other"":1}",,,True,akamaitechnologies.com,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/montserrat/v31/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2""]",2.0,"[""federation.prod.cce.af.mil""]","[""www.my.af.mil"",""federation.prod.cce.af.mil"",""cyber.mil"",""slam.cce.af.mil""]","[""jquery""]",False,0.0,1144.0,,,,,,USAF Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.prod.cce.af.mil/pool/sso/authenticate/msg/19?RelayState=8UMVdLU0JiXl4-bdRHgg-N62&SAMLRequest=fJHLboMwEEX3kfIPlvfBBMIjFiChZhMp3SRtF90ZMyiWwKYeU%2FXza%2BgrXbTSrO74zNy5LlAMfTTyenJXfYaXCdCRt6HXyD86JZ2s5kagQq7FAMid5Jf6%2FsSjIOSjNc5I09Nb5n9EIIJ1ymhKjoeSqrZNYynjrkuzvNnl%2B0xsszRvkrgRsttl%2BZ6SJ7DogZJ63lOIExw1OqGdl8Io3YTpJkoetgkPfaXPlBz8GUqLeU1Jr86NyBnroAW7aIH33QZSQiC6YFA9G43pGaJh8wFM%2BDBAOyWFA0rqL8N3RuM0gL2AfVUSHs%2Bnn9nYi%2BF24GUOgtUSabVeEVIswfDFuq3%2BgIpl%2B%2Fer9epT%2BP071TsAAAD%2F%2FwMA&u=https%3A%2F%2Fslam.cce.af.mil,200.0,text/html,,,,False,https://federation.prod.cce.af.mil/pool/sso/authenticate/msg/19?RelayState=z7OFnQ8ZV1x4wufu7u7G0qaF&SAMLRequest=fJFPb4MwDMXvlfodotxLgEK3RYCE1kul7lK2HnYzwVUjQcLiMO3jL2X%2FusN2ffbPfn4uCIY%2BHWU9%2BbM54MuE5Nnb0BuSH5WST85IC6RJGhiQpFeyqR%2F2Mo1iOTrrrbI9v2b%2BR4AIndfWcLbbllx3cZKsIb%2BFtsW7rMuTNs%2FidXuTqS6oLXScHdFRAEoe%2BEARTbgz5MH4IMXpZhVvVmn%2BmOQyzmWSPHO2DWdoA5c1JT97P5IU4oQdulmLgu8uUgojOEWD7sVobS%2BIrLgcICCEgcZrBR45q78M31tD04CuQfeqFT4d9j%2BzqYfhemBzCULUini1XDBWzMHI2bqr%2FoCKeft313LxKfz%2BTvUOAAD%2F%2FwMA&u=https%3A%2F%2Fslam.cce.af.mil,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
